
---------- Begin Simulation Statistics ----------
final_tick                                  410696000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 102638                       # Simulator instruction rate (inst/s)
host_mem_usage                                 705088                       # Number of bytes of host memory used
host_op_rate                                   161331                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     9.74                       # Real time elapsed on the host
host_tick_rate                               42152160                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     1000002                       # Number of instructions simulated
sim_ops                                       1571874                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000411                       # Number of seconds simulated
sim_ticks                                   410696000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                    813687                       # number of cc regfile reads
system.cpu.cc_regfile_writes                   672738                       # number of cc regfile writes
system.cpu.committedInsts                     1000002                       # Number of Instructions Simulated
system.cpu.committedOps                       1571874                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.821391                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.821391                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                     12487                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     6553                       # number of floating regfile writes
system.cpu.idleCycles                           61092                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                14158                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                   157024                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.370871                       # Inst execution rate
system.cpu.iew.exec_refs                       665824                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     134752                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  124077                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                563164                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                  4                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               204                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               153974                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts             2121581                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                531072                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             32040                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts               1947417                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    610                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  3253                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  12917                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  4111                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             55                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect         7511                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           6647                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                   2109570                       # num instructions consuming a value
system.cpu.iew.wb_count                       1922452                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.747523                       # average fanout of values written-back
system.cpu.iew.wb_producers                   1576953                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.340478                       # insts written-back per cycle
system.cpu.iew.wb_sent                        1933594                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                  2949850                       # number of integer regfile reads
system.cpu.int_regfile_writes                 1631860                       # number of integer regfile writes
system.cpu.ipc                               1.217446                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.217446                       # IPC: Total IPC of All Threads
system.cpu.icache.tags.tagsinuse           450.401875                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs              226218                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs               845                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs            267.713609                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle             87500                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::.cpu.inst   450.401875                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::.cpu.inst     0.879691                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.879691                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          483                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::2          483                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024     0.943359                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses            453843                       # Number of tag accesses
system.cpu.icache.tags.data_accesses           453843                       # Number of data accesses
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks
system.cpu.itb.rdAccesses                           0                       # TLB accesses on read requests
system.cpu.itb.wrAccesses                      226612                       # TLB accesses on write requests
system.cpu.itb.rdMisses                             0                       # TLB misses on read requests
system.cpu.itb.wrMisses                           199                       # TLB misses on write requests
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.cpu.itb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu.itb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.itb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu.itb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu.itb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu.itb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.itb_walker_cache.replacements            0                       # number of replacements
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.cpu.itb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu.itb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu.itb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu.itb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu.itb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu.itb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu.itb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.cpu.lsq0.forwLoads                      161584                       # Number of loads that had data forwarded from stores
system.cpu.lsq0.squashedLoads                  151476                       # Number of loads squashed
system.cpu.lsq0.ignoredResponses                  349                       # Number of memory responses ignored because the instruction is squashed
system.cpu.lsq0.memOrderViolation                  55                       # Number of memory ordering violations
system.cpu.lsq0.squashedStores                  35247                       # Number of stores squashed
system.cpu.lsq0.rescheduledLoads                    0                       # Number of loads that were rescheduled
system.cpu.lsq0.blockedByCache                    241                       # Number of times an access to memory failed due to the cache being blocked
system.cpu.power_state.pwrStateResidencyTicks::ON    410696000                       # Cumulative time (in ticks) in various power states
system.cpu.rename.squashCycles                  12917                       # Number of cycles rename is squashing
system.cpu.rename.idleCycles                   232304                       # Number of cycles rename is idle
system.cpu.rename.blockCycles                  140692                       # Number of cycles rename is blocking
system.cpu.rename.serializeStallCycles           1816                       # count of cycles rename stalledfor serializing inst
system.cpu.rename.runCycles                    341394                       # Number of cycles rename is running
system.cpu.rename.unblockCycles                 31178                       # Number of cycles rename is unblocking
system.cpu.rename.renamedInsts                2218095                       # Number of instructions processed by rename
system.cpu.rename.ROBFullEvents                   848                       # Number of times rename has blocked due to ROB full
system.cpu.rename.IQFullEvents                   9400                       # Number of times rename has blocked due to IQ full
system.cpu.rename.LQFullEvents                    705                       # Number of times rename has blocked due to LQ full
system.cpu.rename.SQFullEvents                  19919                       # Number of times rename has blocked due to SQ full
system.cpu.rename.renamedOperands             2665581                       # Number of destination operands rename has renamed
system.cpu.rename.lookups                     5603910                       # Number of register rename lookups that rename has made
system.cpu.rename.intLookups                  3446423                       # Number of integer rename lookups
system.cpu.rename.fpLookups                     17895                       # Number of floating rename lookups
system.cpu.rename.committedMaps               1874847                       # Number of HB maps that are committed
system.cpu.rename.undoneMaps                   790720                       # Number of HB maps that are undone due to squashing
system.cpu.rename.serializing                      16                       # count of serializing insts renamed
system.cpu.rename.tempSerializing                   4                       # count of temporary serializing insts renamed
system.cpu.rename.skidInsts                     35996                       # count of insts added to the skid buffer
system.cpu.rob.reads                          2685689                       # The number of ROB reads
system.cpu.rob.writes                         4318794                       # The number of ROB writes
system.cpu.thread_0.numInsts                  1000002                       # Number of Instructions committed
system.cpu.thread_0.numOps                    1571874                       # Number of Ops committed
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References
system.cpu_clk_domain.clock                       500                       # Clock period in ticks
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.l2.demand_hits::.cpu.inst                   38                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data                  121                       # number of demand (read+write) hits
system.l2.demand_hits::total                      159                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst                  38                       # number of overall hits
system.l2.overall_hits::.cpu.data                 121                       # number of overall hits
system.l2.overall_hits::total                     159                       # number of overall hits
system.l2.demand_misses::.cpu.inst                807                       # number of demand (read+write) misses
system.l2.demand_misses::.cpu.data               1571                       # number of demand (read+write) misses
system.l2.demand_misses::total                   2378                       # number of demand (read+write) misses
system.l2.overall_misses::.cpu.inst               807                       # number of overall misses
system.l2.overall_misses::.cpu.data              1571                       # number of overall misses
system.l2.overall_misses::total                  2378                       # number of overall misses
system.l2.demand_miss_latency::.cpu.inst     61455500                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::.cpu.data    121431000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::total        182886500                       # number of demand (read+write) miss cycles
system.l2.overall_miss_latency::.cpu.inst     61455500                       # number of overall miss cycles
system.l2.overall_miss_latency::.cpu.data    121431000                       # number of overall miss cycles
system.l2.overall_miss_latency::total       182886500                       # number of overall miss cycles
system.l2.demand_accesses::.cpu.inst              845                       # number of demand (read+write) accesses
system.l2.demand_accesses::.cpu.data             1692                       # number of demand (read+write) accesses
system.l2.demand_accesses::total                 2537                       # number of demand (read+write) accesses
system.l2.overall_accesses::.cpu.inst             845                       # number of overall (read+write) accesses
system.l2.overall_accesses::.cpu.data            1692                       # number of overall (read+write) accesses
system.l2.overall_accesses::total                2537                       # number of overall (read+write) accesses
system.l2.demand_miss_rate::.cpu.inst        0.955030                       # miss rate for demand accesses
system.l2.demand_miss_rate::.cpu.data        0.928487                       # miss rate for demand accesses
system.l2.demand_miss_rate::total            0.937328                       # miss rate for demand accesses
system.l2.overall_miss_rate::.cpu.inst       0.955030                       # miss rate for overall accesses
system.l2.overall_miss_rate::.cpu.data       0.928487                       # miss rate for overall accesses
system.l2.overall_miss_rate::total           0.937328                       # miss rate for overall accesses
system.l2.demand_avg_miss_latency::.cpu.inst 76153.035936                       # average overall miss latency
system.l2.demand_avg_miss_latency::.cpu.data 77295.353278                       # average overall miss latency
system.l2.demand_avg_miss_latency::total 76907.695542                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.inst 76153.035936                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.data 77295.353278                       # average overall miss latency
system.l2.overall_avg_miss_latency::total 76907.695542                       # average overall miss latency
system.l2.blocked_cycles::no_mshrs                  0                       # number of cycles access was blocked
system.l2.blocked_cycles::no_targets                0                       # number of cycles access was blocked
system.l2.blocked::no_mshrs                         0                       # number of cycles access was blocked
system.l2.blocked::no_targets                       0                       # number of cycles access was blocked
system.l2.avg_blocked_cycles::no_mshrs            nan                       # average number of cycles each access was blocked
system.l2.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2.demand_mshr_misses::.cpu.inst           807                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::.cpu.data          1571                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total              2378                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::.cpu.inst          807                       # number of overall MSHR misses
system.l2.overall_mshr_misses::.cpu.data         1571                       # number of overall MSHR misses
system.l2.overall_mshr_misses::total             2378                       # number of overall MSHR misses
system.l2.demand_mshr_miss_latency::.cpu.inst     53385500                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::.cpu.data    105721000                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::total    159106500                       # number of demand (read+write) MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.inst     53385500                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.data    105721000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total    159106500                       # number of overall MSHR miss cycles
system.l2.demand_mshr_miss_rate::.cpu.inst     0.955030                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::.cpu.data     0.928487                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.937328                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::.cpu.inst     0.955030                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::.cpu.data     0.928487                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.937328                       # mshr miss rate for overall accesses
system.l2.demand_avg_mshr_miss_latency::.cpu.inst 66153.035936                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::.cpu.data 67295.353278                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 66907.695542                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.inst 66153.035936                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.data 67295.353278                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 66907.695542                       # average overall mshr miss latency
system.l2.replacements                              0                       # number of replacements
system.l2.WritebackDirty_hits::.writebacks          295                       # number of WritebackDirty hits
system.l2.WritebackDirty_hits::total              295                       # number of WritebackDirty hits
system.l2.WritebackDirty_accesses::.writebacks          295                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackDirty_accesses::total          295                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackClean_hits::.writebacks          361                       # number of WritebackClean hits
system.l2.WritebackClean_hits::total              361                       # number of WritebackClean hits
system.l2.WritebackClean_accesses::.writebacks          361                       # number of WritebackClean accesses(hits+misses)
system.l2.WritebackClean_accesses::total          361                       # number of WritebackClean accesses(hits+misses)
system.l2.ReadExReq_hits::.cpu.data                20                       # number of ReadExReq hits
system.l2.ReadExReq_hits::total                    20                       # number of ReadExReq hits
system.l2.ReadExReq_misses::.cpu.data             461                       # number of ReadExReq misses
system.l2.ReadExReq_misses::total                 461                       # number of ReadExReq misses
system.l2.ReadExReq_miss_latency::.cpu.data     34695000                       # number of ReadExReq miss cycles
system.l2.ReadExReq_miss_latency::total      34695000                       # number of ReadExReq miss cycles
system.l2.ReadExReq_accesses::.cpu.data           481                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::total               481                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_miss_rate::.cpu.data     0.958420                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::total         0.958420                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_miss_latency::.cpu.data 75260.303688                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 75260.303688                       # average ReadExReq miss latency
system.l2.ReadExReq_mshr_misses::.cpu.data          461                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total            461                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_miss_latency::.cpu.data     30085000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total     30085000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_rate::.cpu.data     0.958420                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.958420                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_mshr_miss_latency::.cpu.data 65260.303688                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 65260.303688                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_hits::.cpu.inst             38                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_hits::total                 38                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_misses::.cpu.inst          807                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_misses::total              807                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_miss_latency::.cpu.inst     61455500                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::total     61455500                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_accesses::.cpu.inst          845                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::total            845                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_miss_rate::.cpu.inst     0.955030                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::total      0.955030                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_miss_latency::.cpu.inst 76153.035936                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 76153.035936                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_mshr_misses::.cpu.inst          807                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total          807                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_miss_latency::.cpu.inst     53385500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::total     53385500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_rate::.cpu.inst     0.955030                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::total     0.955030                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_mshr_miss_latency::.cpu.inst 66153.035936                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::total 66153.035936                       # average ReadCleanReq mshr miss latency
system.l2.ReadSharedReq_hits::.cpu.data           101                       # number of ReadSharedReq hits
system.l2.ReadSharedReq_hits::total               101                       # number of ReadSharedReq hits
system.l2.ReadSharedReq_misses::.cpu.data         1110                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::total            1110                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_miss_latency::.cpu.data     86736000                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::total     86736000                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_accesses::.cpu.data         1211                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::total          1211                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_miss_rate::.cpu.data     0.916598                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::total     0.916598                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_miss_latency::.cpu.data 78140.540541                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::total 78140.540541                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_mshr_misses::.cpu.data         1110                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::total         1110                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_miss_latency::.cpu.data     75636000                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::total     75636000                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_rate::.cpu.data     0.916598                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::total     0.916598                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_mshr_miss_latency::.cpu.data 68140.540541                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::total 68140.540541                       # average ReadSharedReq mshr miss latency
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.l2.tags.tagsinuse                  2062.381743                       # Cycle average of tags in use
system.l2.tags.total_refs                        3604                       # Total number of references to valid blocks.
system.l2.tags.sampled_refs                      2378                       # Sample count of references to valid blocks.
system.l2.tags.avg_refs                      1.515559                       # Average number of references to valid blocks.
system.l2.tags.warmup_cycle                     77000                       # Cycle when the warmup percentage was hit.
system.l2.tags.occ_blocks::.cpu.inst       714.834165                       # Average occupied blocks per requestor
system.l2.tags.occ_blocks::.cpu.data      1347.547578                       # Average occupied blocks per requestor
system.l2.tags.occ_percent::.cpu.inst        0.021815                       # Average percentage of cache occupancy
system.l2.tags.occ_percent::.cpu.data        0.041124                       # Average percentage of cache occupancy
system.l2.tags.occ_percent::total            0.062939                       # Average percentage of cache occupancy
system.l2.tags.occ_task_id_blocks::1024          2378                       # Occupied blocks per task id
system.l2.tags.age_task_id_blocks_1024::2         2378                       # Occupied blocks per task id
system.l2.tags.occ_task_id_percent::1024     0.072571                       # Percentage of cache occupancy per task id
system.l2.tags.tag_accesses                     31210                       # Number of tag accesses
system.l2.tags.data_accesses                    31210                       # Number of data accesses
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.mem_ctrls.avgPriority_.cpu.inst::samples       807.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.cpu.data::samples      1571.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (s)
system.mem_ctrls.priorityMaxLatency      0.000000575000                       # per QoS priority maximum request to response latency (s)
system.mem_ctrls.numReadWriteTurnArounds            0                       # Number of turnarounds from READ to WRITE
system.mem_ctrls.numWriteReadTurnArounds            0                       # Number of turnarounds from WRITE to READ
system.mem_ctrls.numStayReadState                4841                       # Number of times bus staying in READ state
system.mem_ctrls.numStayWriteState                  0                       # Number of times bus staying in WRITE state
system.mem_ctrls.readReqs                        2378                       # Number of read requests accepted
system.mem_ctrls.writeReqs                          0                       # Number of write requests accepted
system.mem_ctrls.readBursts                      2378                       # Number of controller read bursts, including those serviced by the write queue
system.mem_ctrls.writeBursts                        0                       # Number of controller write bursts, including those merged in the write queue
system.mem_ctrls.servicedByWrQ                      0                       # Number of controller read bursts serviced by the write queue
system.mem_ctrls.mergedWrBursts                     0                       # Number of controller write bursts merged with an existing one
system.mem_ctrls.neitherReadNorWriteReqs            0                       # Number of requests that are neither read nor write
system.mem_ctrls.avgRdQLen                       1.15                       # Average read queue length when enqueuing
system.mem_ctrls.avgWrQLen                       0.00                       # Average write queue length when enqueuing
system.mem_ctrls.numRdRetry                         0                       # Number of times read queue was full causing retry
system.mem_ctrls.numWrRetry                         0                       # Number of times write queue was full causing retry
system.mem_ctrls.readPktSize::0                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::1                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::2                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::3                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::4                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::5                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::6                  2378                       # Read request sizes (log2)
system.mem_ctrls.writePktSize::0                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::1                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::2                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::3                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::4                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::5                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::6                    0                       # Write request sizes (log2)
system.mem_ctrls.rdQLenPdf::0                    1468                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::1                     612                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::2                     244                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::3                      53                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::4                       1                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::5                       0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::6                       0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::7                       0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::8                       0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::9                       0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::10                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::11                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::12                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::13                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::14                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::15                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::16                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::17                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::18                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::19                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::20                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::21                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::22                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::23                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::24                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::25                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::26                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::27                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::28                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::29                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::30                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::31                      0                       # What read queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::0                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::1                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::2                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::3                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::4                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::5                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::6                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::7                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::8                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::9                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::10                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::11                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::12                      0                       # What write queue length does an incoming req see
